id,age,income,score,category,region,active,signup_date
24977,30,45478,0.5474,D,west,true,2023-07-16
24978,51,,0.9945,E,west,false,2023-02-17
24979,26,28498,0.5862,D,west,false,2023-03-07
24980,41,45245,0.3009,E,west,true,2023-10-24
24981,32,87050,0.4621,E,north,true,2023-05-28
24982,48,53841,0.4613,C,east,true,2023-02-01
24983,45,78747,0.3566,A,south,true,2023-09-08
24984,35,49844,0.1008,D,north,true,2023-11-19
24985,54,36785,0.5248,C,west,true,2023-03-22
24986,43,99025,0.4870,A,north,false,2023-11-13
24987,41,35239,0.4430,E,south,true,2023-07-10
24988,29,65019,0.3669,B,west,true,2023-09-11
24989,44,54043,0.5619,C,north,true,2023-08-06
24990,41,59258,0.6606,C,east,false,2023-04-18
24991,47,66217,0.5181,C,west,false,2023-09-25
24992,30,52067,0.5173,A,west,true,2023-08-23
24993,61,74406,0.3072,A,east,false,2023-02-26
24994,46,67550,0.3760,E,north,false,2023-05-25
24995,55,78561,0.3883,E,south,false,2023-10-02
24996,25,87397,0.4301,A,south,false,2023-12-02
24997,42,29406,0.8066,E,north,true,2023-01-02
24998,25,80246,0.4905,B,north,true,2023-03-24
24999,54,49679,0.4445,A,west,true,2023-04-26
25000,48,50257,0.5426,B,north,false,2023-02-06
25001,50,51151,0.3601,A,east,false,2023-07-05
25002,18,46709,0.5505,D,north,false,2023-01-28
25003,30,33944,0.6662,B,south,false,2023-04-12
25004,44,64537,0.3427,B,south,false,2023-05-14
25005,61,44131,0.7063,E,north,false,2023-10-27
25006,39,51941,0.3742,C,east,false,2023-06-28
25007,25,64267,0.5296,C,east,false,2023-10-05
25008,47,45745,0.5518,C,north,true,2023-06-26
25009,59,73267,0.7964,C,south,true,2023-02-17
25010,37,18979,0.2067,B,west,false,2023-03-19
25011,50,60013,0.5170,C,north,true,2023-11-07
25012,41,71996,0.4234,C,north,true,2023-06-27
25013,66,36221,0.3699,C,east,false,2023-02-07
25014,45,43162,0.3897,B,south,true,2023-05-07
25015,19,67901,0.4429,E,west,true,2023-07-14
25015,37,36788,0.4712,E,east,true,2023-03-15
25017,66,73967,0.5328,A,east,false,2023-11-01
25018,40,44160,0.6081,B,east,false,2023-03-22
25019,50,65274,0.4367,C,south,false,2023-08-25
25020,64,78676,0.5726,A,west,true,2023-09-18
25021,45,52208,0.3309,A,south,true,2023-03-25
25022,18,68721,0.4741,B,west,false,2023-08-27
25023,31,28303,0.6042,E,north,true,2023-07-18
25024,32,44445,0.2205,A,west,false,2023-08-27
25025,22,67110,0.2521,E,north,true,2023-06-17
25026,33,61302,0.8535,D,south,true,2023-01-10
25027,31,51296,0.4974,D,north,true,2023-02-27
25028,30,50999,0.4977,A,east,true,2023-06-24
25029,33,45636,0.4862,B,west,true,2023-04-01
25030,27,75574,0.2689,C,east,true,2023-11-19
25031,52,74348,0.4488,A,south,true,2023-08-27
25032,38,50750,0.4271,D,east,false,2023-06-24
25033,21,66564,0.5720,E,south,false,2023-09-20
25034,33,69861,0.2834,C,west,false,2023-09-21
25035,31,78877,0.4625,C,west,false,2023-12-27
25036,52,43428,0.3144,E,north,true,2023-11-04
25037,45,67525,0.4219,C,south,false,2023-03-24
25038,36,40005,0.6108,D,west,true,2023-12-10
25038,44,55710,0.2242,D,west,false,2023-05-28
25040,43,82297,0.5004,C,north,false,2023-01-20
25041,42,60633,0.8333,E,west,true,2023-12-12
25042,23,43828,0.5985,A,east,false,2023-10-24
25043,51,83803,0.6725,C,west,false,2023-01-25
25044,58,61387,0.8103,B,south,false,2023-08-14
25045,41,69960,0.4576,A,north,true,2023-11-01
25046,24,15391,0.6753,A,west,false,2023-05-19
25047,44,54222,0.8582,D,south,false,2023-01-07
25048,57,84678,0.4698,B,east,true,2023-12-02
25049,28,563632,0.3199,C,east,false,2023-08-11
25050,59,68360,0.1561,B,north,true,2023-08-10
25051,42,57685,0.4268,D,west,true,2023-06-05
25052,50,78596,0.4596,B,south,true,2023-04-16
25053,21,67270,0.4217,A,north,true,2023-08-21
25054,49,67412,0.6266,B,south,true,2023-09-28
25055,45,57719,0.5945,B,west,true,2023-04-25
25056,40,73334,0.7700,E,south,true,2023-05-22
25057,37,48536,0.5293,A,east,true,2023-08-09
25058,42,57174,0.5712,D,north,false,2023-12-21
25059,33,78477,0.6765,D,north,false,2023-03-04
25060,49,65577,0.5248,D,west,true,2023-10-24
25061,38,56629,0.7468,C,south,true,2023-10-03
25062,36,31110,0.4655,E,west,true,2023-03-23
25063,48,64743,0.8187,C,west,true,2023-07-10
25064,32,56286,0.5608,D,east,true,2023-07-01
25065,30,33244,0.2541,A,west,false,2023-07-24
25066,36,60877,0.3619,D,north,true,2023-04-20
25067,41,72608,0.3339,C,south,false,2023-05-20
25068,33,76632,0.4591,B,north,false,2023-10-24
25069,51,87307,0.4948,A,east,true,2023-12-24
25070,18,74453,0.4972,C,south,true,2023-01-21
25071,53,85837,0.6349,D,south,true,2023-07-01
25072,48,66359,0.3528,C,north,false,2023-03-18
25073,43,55181,0.4404,D,west,false,2023-07-05
25074,32,62983,0.5154,E,east,true,2023-05-03
25075,20,72378,0.2331,D,east,false,2023-11-07
25076,46,36049,0.5744,A,west,false,2023-02-08
25077,73,72861,0.4483,B,north,false,2023-07-06
25078,52,24891,0.3960,A,west,true,2023-12-23
25079,43,61190,0.5696,E,north,false,2023-06-02
25080,38,71330,0.6409,C,east,true,2023-11-08
25081,67,44450,0.3818,E,east,false,2023-03-19
25082,41,64881,0.8157,A,south,false,2023-08-11
25083,36,66600,0.5993,E,west,true,2023-08-02
25084,47,77185,0.5206,C,east,true,2023-04-08
25085,58,72701,0.7803,B,west,false,2023-03-14
25086,20,61631,0.7426,C,west,false,2023-05-17
25087,40,35980,0.6307,D,west,true,2023-10-27
25088,38,67447,0.4094,D,south,true,2023-09-17
25089,61,65181,0.5500,A,east,false,2023-10-18
25090,65,59216,0.5201,C,south,true,2023-07-18
25091,45,64223,0.7364,A,south,true,2023-04-07
25092,37,58227,0.4028,A,south,true,2023-11-14
25093,66,54994,0.5266,C,east,false,2023-04-19
25094,30,77242,0.5560,B,south,false,2023-02-13
25095,43,57169,0.7706,A,east,true,2023-05-06
25096,28,55190,0.5046,E,east,true,2023-04-10
25097,36,78919,0.2018,D,south,true,2023-10-01
25098,18,46762,0.3155,B,east,true,2023-02-20
25099,44,61969,0.5595,A,south,false,2023-04-07
25100,28,43805,0.2479,C,west,true,2023-01-12
25101,50,91923,0.4383,D,north,false,2023-04-08
25102,21,36391,0.3882,A,north,true,2023-11-18
25103,42,74181,0.5028,A,west,true,2023-03-06
25104,53,33495,0.4742,A,east,true,2023-11-21
25105,28,33770,0.5109,B,south,true,2023-12-01
25106,34,57786,0.5452,D,north,false,2023-05-16
25107,34,68279,0.3430,A,east,true,2023-08-17
25108,21,45796,0.4735,A,north,true,2023-10-13
25109,44,61745,0.3457,D,north,true,2023-01-25
25110,25,38603,0.6372,C,east,true,2023-04-16
25111,49,50199,0.4024,D,north,true,2023-05-17
25112,50,71770,0.2503,B,east,false,2023-01-13
25113,57,67302,0.5457,B,south,true,2023-05-25
25114,58,99190,0.1795,A,south,true,2023-09-11
25115,58,62815,0.7310,C,west,false,2023-02-19
25116,35,102579,0.4865,C,east,true,2023-07-06
25117,28,93585,0.6305,B,west,false,2023-08-28
25118,57,62297,0.5733,A,north,true,2023-10-27
25119,25,50135,0.4531,A,west,true,2023-03-08
25120,37,76725,0.5248,D,west,true,2023-07-28
25121,35,,0.4589,C,south,true,2023-06-14
25122,26,564122,0.5678,B,west,false,2023-04-19
25123,32,52842,0.7354,A,east,false,2023-06-11
25124,55,,0.3540,A,west,true,2023-12-22
25125,53,52162,0.4406,A,west,true,2023-02-26
25126,43,64234,0.2594,C,east,false,2023-11-21
25127,48,98980,0.3233,E,south,true,2023-07-13
25128,42,66833,0.5658,C,south,false,2023-12-27
25129,41,71120,0.5769,E,west,true,2023-02-07
25130,46,51453,0.4216,A,south,false,2023-11-01
25131,44,69706,0.4752,D,west,true,2023-03-27
25132,40,60045,0.7802,C,east,true,2023-04-04
25133,41,57032,0.6401,B,north,true,2023-03-21
25134,31,67068,0.7298,D,west,true,2023-08-19
25135,39,47772,0.4626,E,east,true,2023-08-01
25136,45,51608,0.6496,D,south,true,2023-01-27
25137,21,47502,0.5301,A,south,false,2023-11-08
25138,33,73882,0.6504,C,east,false,2023-03-23
25139,38,56720,0.2389,B,west,false,2023-02-11
25140,18,77752,0.6279,E,north,false,2023-05-08
25141,44,72914,0.5137,B,south,true,2023-09-02
25142,18,77331,0.4469,E,east,false,2023-07-11
25143,59,55293,0.4623,A,south,true,2023-12-10
25144,37,55288,0.5150,B,west,true,2023-11-05
25145,42,28044,0.4962,D,west,false,2023-02-02
25146,54,56573,0.3437,C,east,false,2023-02-21
25147,30,99832,0.5329,A,east,true,2023-11-16
25148,43,79266,0.6829,D,east,true,2023-05-25
25149,51,13553,0.4389,B,south,false,2023-05-17
25150,41,51386,0.4977,A,north,true,2023-12-12
25151,52,37870,0.3752,C,west,false,2023-08-03
25152,37,73596,0.6932,B,south,false,2023-01-20
25153,45,51283,0.6343,E,west,true,2023-05-07
25154,32,72916,0.7044,A,west,true,2023-02-15
25155,25,50644,0.6725,A,east,false,2023-09-21
25156,35,27726,0.8111,D,south,true,2023-07-16
25157,45,57349,0.7022,D,south,true,2023-05-28
25158,32,68882,0.4722,E,south,false,2023-10-28
25159,43,88827,0.6476,A,east,true,2023-09-14
25160,46,67885,0.4196,D,east,false,2023-10-08
25161,49,,0.3144,E,east,false,2023-10-24
25162,40,57955,0.3048,E,east,true,2023-05-14
25163,53,31876,0.6663,C,south,true,2023-04-17
25164,35,46381,0.6283,D,east,false,2023-05-18
25165,47,48042,0.4900,C,east,true,2023-06-11
25166,39,75811,0.4170,D,south,false,2023-11-19
25167,46,90710,0.4954,B,east,true,2023-08-15
25168,31,58593,0.3645,D,south,true,2023-03-20
25169,42,45618,0.6591,D,north,false,2023-11-08
25170,24,56882,0.7491,B,south,false,2023-08-18
25171,22,66194,0.0996,D,west,true,2023-02-24
25172,18,76458,0.3861,D,east,false,2023-09-05
25173,48,64111,0.5429,C,west,false,2023-11-14
25174,20,60758,0.3220,E,east,true,2023-05-13
25175,58,85893,0.3556,C,east,false,2023-06-26
25176,18,82778,0.4207,D,south,false,2023-03-07
25177,42,67586,0.5293,C,north,true,2023-11-18
25178,38,38433,0.5950,A,west,true,2023-06-07
25179,20,51997,0.4041,D,north,true,2023-05-10
25180,49,71162,0.4160,B,south,true,2023-03-26
25181,37,56493,0.3952,C,north,false,2023-12-24
25182,40,30652,0.3008,C,west,true,2023-06-27
25183,28,61913,0.6222,E,west,false,2023-06-10
25184,26,45785,0.1233,C,south,true,2023-11-07
25185,35,82873,0.3506,D,south,false,2023-02-17
25186,44,68584,0.4813,A,south,true,2023-03-21
25187,18,46635,0.2490,D,south,true,2023-01-12
25188,32,86805,0.5710,D,east,false,2023-11-06
25189,63,68005,0.4007,C,north,false,2023-04-23
25190,46,100939,0.6748,B,north,false,2023-08-25
25191,45,67070,0.6764,C,east,false,2023-12-09
25192,38,76874,0.7919,D,south,true,2023-05-07
25193,57,52154,0.6592,E,south,true,2023-07-17
25194,55,49550,0.6119,D,west,true,2023-12-07
25195,56,48815,0.3261,A,east,true,2023-03-14
25196,39,,0.4223,E,west,true,2023-06-27
25197,62,34521,0.4519,C,north,true,2023-09-27
25197,51,53763,0.6980,D,west,true,2023-04-03
25199,53,52175,0.3797,E,north,true,2023-12-07
25200,41,69023,0.7783,D,north,true,2023-01-27
25201,50,73670,0.2712,D,north,true,2023-03-09
25202,64,56514,0.6204,A,south,true,2023-05-27
25203,36,59624,0.6856,C,east,false,2023-07-18
25204,49,76915,0.6862,C,north,true,2023-07-09
25205,40,43150,0.4104,A,north,true,2023-11-15
25206,39,62415,0.4118,C,west,false,2023-04-23
25207,44,50851,0.7021,B,north,true,2023-03-21
25208,35,93323,0.4159,D,north,false,2023-11-09
25209,51,83435,0.3185,B,north,true,2023-11-24
25210,18,75456,0.4110,C,north,false,2023-08-07
25211,47,51729,0.6217,B,east,true,2023-05-14
25212,41,51727,0.1942,C,south,true,2023-08-25
25213,27,34695,0.4375,B,south,false,2023-08-21
25214,35,60770,0.4675,B,south,false,2023-10-19
25215,29,97437,0.5330,A,south,true,2023-08-22
25216,20,53270,0.6368,B,west,false,2023-04-21
25217,48,47723,0.2466,D,south,true,2023-09-16
25218,41,39725,0.6516,A,east,true,2023-11-16
25219,42,31131,0.2991,B,south,true,2023-07-09
25220,43,71883,0.5134,C,north,true,2023-07-24
25221,31,49060,0.4318,D,north,true,2023-06-17
25222,35,75712,0.5468,B,north,true,2023-08-24
25223,39,52183,0.7736,C,east,true,2023-07-21
25224,42,59002,0.4919,B,east,true,2023-12-09
25225,45,66328,0.6441,E,west,true,2023-05-09
25226,38,48418,0.5529,A,east,false,2023-01-14
25227,49,52474,0.3599,C,west,false,2023-07-06
25228,37,78574,0.4063,A,north,false,2023-09-14
25229,38,53753,0.5487,A,north,false,2023-03-08
25230,25,60865,0.3863,E,north,false,2023-02-19
25231,44,79032,0.6200,C,west,false,2023-02-03
25232,37,49278,0.4700,A,east,true,2023-05-11
25233,63,84183,0.2826,B,south,true,2023-09-18
25234,39,39571,0.3923,D,west,true,2023-09-04
25235,28,55328,0.3204,C,south,false,2023-06-10
25236,47,63219,0.6184,E,south,false,2023-08-13
25237,29,39311,0.5044,C,west,true,2023-11-26
25238,59,53403,0.4538,A,west,false,2023-10-20
25239,42,71776,0.5955,A,south,true,2023-06-13
25240,55,52148,0.5159,B,east,false,2023-05-19
25241,53,36391,0.2118,B,west,true,2023-12-06
25242,56,18867,0.6252,E,south,false,2023-10-14
25243,67,49938,0.5518,A,north,true,2023-07-21
25244,52,61872,0.5331,A,west,true,2023-04-25
25245,27,66790,0.2635,C,south,false,2023-09-08
25246,42,68501,0.3705,D,south,true,2023-06-27
25247,30,71093,0.0561,A,west,true,2023-04-26
25248,45,71236,0.6173,E,south,true,2023-05-15
25249,22,51978,0.3867,D,west,true,2023-03-18
25250,51,54410,0.5953,E,east,false,2023-08-19
25251,18,62872,0.5019,C,south,false,2023-07-25
25252,25,70980,0.5895,A,east,true,2023-06-20
25253,57,55396,0.3796,A,south,true,2023-12-09
25254,30,85537,0.2727,D,east,true,2023-12-04
25255,43,44341,0.5755,C,south,false,2023-05-01
25256,18,70056,0.5261,D,east,true,2023-01-07
25257,32,82588,0.6103,A,south,true,2023-03-07
25258,66,58286,0.4646,B,east,false,2023-01-28
25259,33,81813,0.5509,B,east,true,2023-12-13
25260,44,51581,0.5214,B,north,true,2023-05-19
25261,53,75950,0.0924,E,east,false,2023-02-28
25262,25,59817,0.4900,A,west,false,2023-05-20
25263,27,74462,0.5231,E,east,true,2023-10-06
25264,55,8787,0.5760,C,south,false,2023-05-27
25265,50,42756,0.3600,D,south,false,2023-11-17
25266,47,49368,0.8072,D,south,true,2023-01-06
25267,36,27560,0.3979,B,north,true,2023-01-27
25268,26,,0.4206,E,north,true,2023-11-02
25269,48,64620,0.7055,E,east,false,2023-07-02
25270,35,62555,0.5690,D,south,false,2023-08-02
25271,18,60461,0.4735,B,south,false,2023-11-25
25272,30,26643,0.6645,A,north,false,2023-01-18
25273,28,73627,0.2540,C,west,false,2023-06-21
25274,59,72077,0.7462,E,south,true,2023-06-15
25275,52,33571,0.7687,C,west,true,2023-08-27
25276,26,46372,0.4221,E,north,true,2023-03-02
25277,28,48258,0.1403,B,north,false,2023-09-05
25278,18,43700,0.3278,E,north,true,2023-08-04
25279,22,81623,0.6375,D,north,false,2023-06-02
25280,41,80202,0.3862,A,north,true,2023-06-18
25281,25,26162,0.2770,C,east,true,2023-09-04
25282,26,38102,0.6817,D,west,false,2023-12-06
25283,34,559544,0.7880,E,east,false,2023-05-16
25284,35,90639,0.6727,A,north,true,2023-06-16
25285,55,62040,0.5927,A,south,true,2023-03-02
25286,47,79937,0.4141,C,south,false,2023-10-11
25287,60,58073,0.1939,C,west,false,2023-02-07
25288,18,55715,0.6641,B,north,false,2023-11-22
25288,35,37580,0.4672,B,north,false,2023-04-01
25290,38,32082,0.5449,D,west,false,2023-05-11
25291,31,85222,0.4037,D,west,true,2023-11-01
25292,46,58479,0.5094,A,east,true,2023-03-20
25293,63,68653,0.7254,E,west,true,2023-03-27
25294,33,77472,0.2513,E,east,false,2023-06-06
25295,49,59941,0.2876,B,west,true,2023-02-13
25296,70,96051,0.9375,C,north,false,2023-10-24
25297,44,43635,0.5520,A,north,true,2023-04-24
25298,39,31738,0.5596,D,east,true,2023-05-02
25299,36,46584,0.3023,C,west,true,2023-03-24
25300,45,53939,0.2788,D,west,false,2023-05-28
25301,20,49367,0.1239,D,east,true,2023-04-07
25302,18,75982,0.5122,C,east,false,2023-11-18
25303,18,23369,0.4233,D,south,true,2023-02-22
25304,45,59572,0.5440,C,west,true,2023-07-21
25305,43,48903,0.5617,B,north,false,2023-01-08
25306,44,55809,0.5233,E,east,false,2023-11-03
25307,33,52510,0.4729,E,north,false,2023-03-06
25308,43,47661,0.3996,C,south,false,2023-02-23
25309,36,112890,0.4765,B,south,true,2023-12-14
25310,40,43166,0.8230,D,north,false,2023-07-18
25311,43,63846,0.4393,B,west,true,2023-10-09
25312,54,46057,0.4189,D,south,true,2023-03-26
25313,34,61148,0.4624,E,south,true,2023-11-28
25314,46,71781,0.5416,B,west,true,2023-01-16
25315,44,,0.4936,E,east,true,2023-06-16
25316,29,91567,0.4533,A,east,false,2023-02-08
25317,44,64101,0.3668,E,west,true,2023-06-10
25318,48,87897,0.5556,C,north,false,2023-06-19
25319,47,66379,0.5348,A,south,false,2023-01-08
25320,26,53172,0.4374,A,north,false,2023-08-26
25321,46,73818,0.6068,E,south,true,2023-02-05
25322,40,67043,0.2021,D,south,false,2023-01-19
25323,56,43884,0.3374,D,west,true,2023-01-26
25324,62,51021,0.5630,E,east,false,2023-03-07
25325,33,36833,0.3375,C,east,true,2023-12-15
25326,45,78811,0.4430,D,south,false,2023-06-20
25327,31,73369,0.3788,A,south,false,2023-08-27
25328,18,80654,0.5485,E,west,true,2023-07-15
25329,24,71993,0.5166,D,south,true,2023-05-25
25330,45,3991,0.3788,E,south,true,2023-10-17
25331,49,,0.4557,A,north,true,2023-08-07
25332,47,41121,0.4087,D,south,false,2023-10-13
25333,18,61750,0.4243,B,east,false,2023-03-20
25334,28,56201,0.6536,C,north,true,2023-02-07
25335,55,24218,0.3655,B,west,false,2023-12-25
25336,30,48373,0.3812,D,north,false,2023-09-10
25337,42,58657,0.6721,A,north,true,2023-01-13
25338,46,44250,0.4335,B,south,true,2023-03-22
25339,39,41661,0.5865,C,north,false,2023-07-05
25340,28,79175,0.5500,E,south,false,2023-02-15
25341,64,41995,0.6704,C,west,true,2023-11-17
25342,32,52569,0.2479,E,west,true,2023-10-04
25343,29,59018,0.4759,D,south,true,2023-12-01
25344,22,59570,0.3550,E,east,false,2023-10-16
25345,43,,0.5142,C,north,true,2023-11-09
25346,51,51525,0.4297,E,east,true,2023-06-25
25347,25,54793,0.1444,C,west,false,2023-10-17
25348,32,71397,0.4409,A,south,false,2023-07-06
25349,51,82826,0.2978,B,west,false,2023-02-05
25350,33,75231,0.4914,A,west,true,2023-01-16
25351,46,41552,0.4788,A,west,false,2023-06-10
25352,34,67198,0.5299,C,east,true,2023-02-08
25353,18,69971,0.2312,C,west,false,2023-02-22
25354,58,57760,0.3551,A,west,false,2023-07-21
25355,18,35536,0.4755,D,north,false,2023-03-15
25356,65,88390,0.6355,D,west,false,2023-08-28
25357,42,49873,0.5721,A,west,true,2023-01-13
25358,29,70902,0.3207,D,south,true,2023-09-12
25359,40,54523,0.3836,B,east,true,2023-11-19
25360,29,17751,0.4533,C,north,false,2023-05-02
25361,34,34997,0.3084,D,west,false,2023-09-27
25362,46,570500,0.5322,A,south,false,2023-09-14
25363,32,62930,0.4615,E,east,true,2023-07-16
25364,49,52121,0.4049,A,east,true,2023-08-17
25365,33,56026,0.3517,B,east,false,2023-03-05
25366,27,,0.3060,B,north,false,2023-10-11
25367,37,53405,0.6291,D,south,false,2023-05-01
25368,50,,0.1902,B,south,false,2023-10-06
25369,46,47290,0.7488,C,east,false,2023-10-22
25370,41,68626,0.4297,C,west,false,2023-03-09
25371,53,82956,0.4328,C,west,false,2023-12-21
25372,40,23578,0.7488,D,south,false,2023-10-16
25373,39,43030,0.5150,E,south,false,2023-12-22
25374,28,48450,0.5167,D,west,true,2023-01-04
25375,33,76434,0.3593,B,west,false,2023-03-13
25376,47,69967,0.5868,C,west,false,2023-01-18
25377,38,69512,0.4862,A,east,true,2023-06-10
25378,55,69147,0.5612,D,east,false,2023-04-11
25379,53,51307,0.5138,B,north,true,2023-12-24
25380,41,34446,0.3948,B,west,false,2023-11-04
25381,63,54811,0.6112,C,north,true,2023-11-25
25382,28,29145,0.4407,E,west,false,2023-02-25
25383,56,48376,0.7390,E,west,false,2023-04-02
25384,58,55200,0.4649,A,south,false,2023-03-04
25385,34,29592,0.4812,B,south,true,2023-05-27
25386,40,36246,0.4730,C,south,false,2023-03-08
25387,77,54447,0.2712,C,south,false,2023-05-09
25388,40,80501,0.4624,B,south,false,2023-04-21
25388,49,62320,0.3057,A,west,false,2023-11-26
25390,18,12181,0.4942,A,west,false,2023-03-05
25391,50,97421,0.4989,B,west,false,2023-05-03
25392,48,65312,0.5590,A,south,false,2023-04-16
25393,23,54553,0.5275,A,east,true,2023-06-02
25394,24,73565,0.3922,B,east,true,2023-08-10
25395,45,58473,0.4207,E,west,true,2023-05-18
25396,36,47629,0.4938,B,north,true,2023-02-26
25397,22,56368,0.5615,C,west,true,2023-05-06
25398,18,49268,0.3063,E,west,false,2023-08-19
25399,27,37093,0.4983,A,south,true,2023-12-21
25400,40,70869,0.5747,B,east,true,2023-05-01
25401,49,28912,0.7214,E,north,true,2023-01-04
25402,34,46407,0.6115,E,north,true,2023-09-23
25403,29,,0.5777,C,east,false,2023-07-13
25404,45,57277,0.2420,D,east,false,2023-12-28
25405,39,74479,0.5711,D,east,true,2023-05-25
25406,45,64650,0.3904,A,east,true,2023-12-11
25407,47,65188,0.6040,B,north,true,2023-07-26
25408,48,62630,0.7931,E,south,true,2023-10-09
25409,45,63656,0.7987,D,east,true,2023-03-01
25410,38,85868,0.5537,A,south,false,2023-11-17
25411,47,43832,0.3632,A,north,true,2023-09-04
25412,30,68440,0.1473,B,south,false,2023-06-26
25413,29,63847,0.3762,D,east,true,2023-08-15
25414,45,88253,0.6465,C,north,false,2023-09-12
25415,35,43920,0.5604,D,west,false,2023-04-03
25416,46,52839,0.6823,D,west,true,2023-12-11
25417,38,61526,0.6505,B,south,true,2023-03-16
25418,33,94191,0.6704,B,north,true,2023-08-14
25419,50,32141,0.4130,D,east,true,2023-04-04
25420,28,47804,0.4966,C,east,false,2023-04-05
